0.862609 1.000000 0.769928 0.535983 1.000000 0.553571 0.957289
0.645833 0.980769 0.702128 0.509653 1.000000 0.466667 0.881356
0.593750 1.000000 0.736842 0.537037 1.000000 0.500000 0.826531
0.826087 0.958333 0.608696 0.327068 1.000000 0.500000 0.952941
