0.914219 1.000000 0.999986 0.841892 0.667624 1.000000 0.882609 0.860004 0.679656 0.867275 0.766129 0.753801 0.957639 1.000000 0.898015 0.683621 1.000000 0.857639 0.959259 0.851323 0.999819 0.998123 0.824680 0.773899 0.888112 1.000000 0.824275 0.983092 0.962574 0.523810
0.883333 0.956522 0.996697 0.714286 0.598639 0.995845 0.837209 0.741573 0.625000 0.750000 0.714286 0.734940 0.978495 0.958333 0.826087 0.640719 1.000000 0.808824 0.878788 0.715447 0.993289 0.966981 0.757937 0.694030 0.770833 1.000000 0.744681 0.951220 0.892655 0.400000
0.807692 1.000000 1.000000 0.682927 0.566667 0.991597 0.809524 0.882353 0.620072 0.814815 0.666667 0.767442 0.979167 1.000000 0.867647 0.884615 1.000000 0.827586 0.937500 0.681159 1.000000 0.942308 0.697368 0.928571 0.941176 1.000000 0.833333 0.900000 0.941176 0.285714
0.913043 0.916667 0.993233 0.756757 0.718310 1.000000 0.850000 0.559701 0.675781 0.676923 0.838710 0.733333 0.979167 0.933333 0.797297 0.287500 1.000000 0.750000 0.833333 0.783333 0.985915 0.989899 0.876033 0.400000 0.615385 1.000000 0.625000 1.000000 0.851064 0.666667
