0.914219 1.000000 1.000000 0.763194 0.695668 0.998632 0.829348 0.825567 0.741750 0.822404 0.800403 0.788618 1.000000 1.000000 0.911529 0.740172 1.000000 0.904844 1.000000 0.900424 1.000000 0.991182 0.826865 0.733693 0.846561 1.000000 0.816364 1.000000 0.926948
0.750000 0.956522 1.000000 0.662338 0.653061 0.977839 0.720930 0.756554 0.664683 0.758065 0.730159 0.722892 1.000000 0.958333 0.855072 0.658683 1.000000 0.867647 1.000000 0.829268 0.959732 0.943396 0.781746 0.675373 0.770833 0.961538 0.808511 0.975610 0.841808
0.625000 1.000000 1.000000 0.565217 0.648649 0.989101 0.681818 0.713178 0.616352 0.971429 0.769231 0.800000 1.000000 1.000000 0.892857 0.675000 1.000000 0.820513 1.000000 0.864407 1.000000 0.980198 0.762590 0.669173 0.777778 1.000000 0.842105 1.000000 0.797980
0.869565 0.909091 1.000000 0.812500 0.657534 0.968000 0.750000 0.766667 0.806584 0.539683 0.645161 0.585366 1.000000 0.916667 0.781250 0.635294 1.000000 0.941176 1.000000 0.796875 0.925926 0.908257 0.828125 0.674242 0.666667 0.925926 0.727273 0.950000 0.908046
