0.861340 1.000000 0.995019 0.808943 0.712396 0.999209 0.916667 0.815621 0.662633 0.850066 0.710685 0.694541 1.000000 1.000000 0.895522 0.722892 1.000000 0.945946 0.908088 0.820899 1.000000 0.995531 0.829142 0.798702
0.833333 1.000000 0.991927 0.779221 0.653061 0.993075 0.837209 0.722846 0.607143 0.677419 0.682540 0.650602 1.000000 0.958333 0.782609 0.682635 1.000000 0.926471 0.818182 0.731707 0.986577 0.971698 0.738095 0.718284
0.724138 1.000000 1.000000 0.800000 0.779661 0.986111 0.772727 0.725191 0.649123 0.853659 0.666667 0.644444 1.000000 1.000000 0.793651 0.741935 1.000000 0.900000 0.916667 0.695652 1.000000 0.979381 0.761468 0.798165
0.913043 1.000000 0.983835 0.780488 0.547619 1.000000 0.894737 0.714286 0.556391 0.507246 0.709677 0.690476 1.000000 0.900000 0.746269 0.554217 1.000000 0.972973 0.687500 0.800000 0.971014 0.959596 0.674797 0.619217
