165.000000 13.750000 287.000000 36.000000 4.000000 0.333000 0.108108 252.000000 29.000000 0.000000 5.000000 7.000000 8.000000 16.793200 7.486260 6.747430 19.540600 8.807540 9.106900 0.395458 -0.560327 2.724820 9.256875 -0.528453 -1.082817 -0.392870 -0.570659 333.000000 1.160279 7.057000 8.000000 35.000000 1.000000 7.000000 60.000000 11.000000 8.000000 1.000000 8.000000 25.000000 2.000000 2.000000 0.000000 4.000000 4.000000 2.000000 7.000000 2.000000 0.000000 8.000000 1.210456 0.000000 2.000000 2.000000 7.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 12.000000 1.000000
172.000000 14.333333 368.000000 42.000000 27.000000 0.274000 0.050000 361.000000 30.000000 0.000000 2.000000 6.000000 0.000000 15.985400 8.526400 7.327480 19.541700 11.290800 11.735500 1.438444 0.523228 6.028006 18.888648 -0.574170 -1.322968 -0.196680 -0.344315 438.000000 1.190217 8.675000 9.675000 40.000000 1.195000 9.440000 62.000000 10.000000 10.000000 7.000000 5.000000 29.000000 2.000000 6.000000 0.000000 14.000000 0.000000 0.000000 9.000000 0.000000 0.000000 16.000000 1.871708 0.000000 4.000000 0.000000 5.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 9.000000 1.000000
160.000000 13.333333 266.000000 26.000000 2.000000 0.411000 0.105263 246.000000 32.000000 0.000000 2.000000 6.000000 5.000000 18.820700 8.271240 7.254830 19.657600 10.424700 10.412200 2.163635 1.276626 -0.578367 -0.374897 -0.530692 -1.094575 -0.719853 -0.947898 312.000000 1.172932 9.800000 11.120000 25.000000 1.600000 11.080000 64.000000 12.000000 4.000000 1.000000 4.000000 28.000000 0.000000 2.000000 1.000000 9.000000 0.000000 0.000000 12.000000 0.000000 0.000000 0.000000 2.240602 0.000000 1.000000 0.000000 5.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 6.000000 1.000000
184.000000 15.333333 405.000000 40.000000 21.000000 0.359000 0.148936 348.000000 34.000000 0.000000 9.000000 22.000000 2.000000 17.937600 7.939380 7.346100 19.932500 11.274000 11.605500 1.438444 0.523228 1.073226 4.440989 -0.496332 -0.914081 -0.262076 -0.419763 464.000000 1.145679 8.675000 9.725000 40.000000 1.400000 10.250000 71.000000 7.000000 4.000000 3.000000 11.000000 32.000000 0.000000 7.000000 0.000000 17.000000 0.000000 0.000000 7.000000 0.000000 0.000000 4.000000 1.877762 1.000000 0.000000 0.000000 11.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 12.000000 1.000000
176.000000 14.666667 300.000000 35.000000 20.000000 0.279000 0.150000 294.000000 30.000000 0.000000 1.000000 5.000000 3.000000 17.261000 6.382770 5.848120 18.365400 11.137900 11.633000 1.168995 0.243298 2.724820 9.256875 -0.495495 -0.909685 -0.425568 -0.608383 320.000000 1.066667 8.257000 9.314000 35.000000 1.314000 9.410000 54.000000 13.000000 3.000000 3.000000 6.000000 22.000000 3.000000 0.000000 1.000000 9.000000 1.000000 3.000000 9.000000 0.000000 2.000000 8.000000 0.339524 0.000000 1.000000 1.000000 5.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 7.000000 1.000000
178.000000 14.833333 224.000000 31.000000 26.000000 0.377000 0.052632 215.000000 27.000000 0.000000 1.000000 3.000000 0.000000 15.646800 7.162420 6.225200 19.938900 10.624000 10.607500 0.316815 -0.642029 3.550616 11.664819 -0.572099 -1.312092 -0.556361 -0.759278 273.000000 1.218750 6.935000 7.677000 31.000000 1.097000 6.710000 55.000000 3.000000 7.000000 3.000000 6.000000 21.000000 0.000000 3.000000 1.000000 9.000000 1.000000 0.000000 2.000000 0.000000 0.000000 10.000000 1.609315 0.000000 0.000000 0.000000 5.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 5.000000 1.000000
180.000000 15.000000 385.000000 27.000000 21.000000 0.373000 0.163265 367.000000 34.000000 0.000000 3.000000 1.000000 10.000000 22.348700 7.992650 7.132400 19.149400 9.091580 9.244440 4.512610 3.716968 -0.165469 0.829074 -0.485059 -0.854861 -0.687155 -0.910174 460.000000 1.194805 13.444000 15.444000 27.000000 2.000000 16.500000 67.000000 15.000000 5.000000 3.000000 8.000000 31.000000 1.000000 1.000000 0.000000 17.000000 0.000000 0.000000 12.000000 0.000000 0.000000 1.000000 4.069812 0.000000 0.000000 0.000000 10.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 10.000000 1.000000
163.000000 13.583333 571.000000 55.000000 15.000000 0.271000 0.080645 542.000000 40.000000 0.000000 7.000000 4.000000 9.000000 19.271400 7.947360 6.962880 21.323200 11.230100 11.259100 2.104975 1.215685 0.660328 3.237017 -0.550060 -1.196317 0.228398 0.146096 628.000000 1.099825 9.709000 10.945000 55.000000 1.182000 10.890000 71.000000 26.000000 6.000000 4.000000 8.000000 45.000000 0.000000 11.000000 1.000000 13.000000 0.000000 6.000000 11.000000 2.000000 4.000000 3.000000 1.436843 1.000000 3.000000 0.000000 8.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 12.000000 1.000000
162.000000 13.500000 355.000000 34.000000 2.000000 0.342000 0.023256 304.000000 32.000000 0.000000 13.000000 4.000000 0.000000 24.018400 10.031400 8.509550 20.717100 11.371500 11.708400 1.553185 0.642432 6.028006 18.888648 -0.595211 -1.433498 -0.458266 -0.646107 397.000000 1.118310 8.853000 9.824000 34.000000 1.441000 12.390000 72.000000 4.000000 6.000000 4.000000 3.000000 30.000000 1.000000 8.000000 5.000000 19.000000 0.000000 0.000000 6.000000 0.000000 0.000000 16.000000 1.678115 0.000000 1.000000 0.000000 3.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 4.000000 1.000000
176.000000 14.666667 247.000000 29.000000 3.000000 0.294000 0.028571 245.000000 27.000000 0.000000 1.000000 1.000000 1.000000 15.429600 5.619110 5.188040 22.213200 14.693500 15.173800 1.225721 0.302231 0.247430 2.033046 -0.591029 -1.411529 -0.621758 -0.834726 277.000000 1.121457 8.345000 9.552000 29.000000 1.172000 7.350000 51.000000 13.000000 5.000000 6.000000 8.000000 26.000000 2.000000 5.000000 0.000000 4.000000 1.000000 1.000000 9.000000 0.000000 1.000000 2.000000 0.964923 0.000000 0.000000 1.000000 8.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 2.000000 11.000000 1.000000
180.000000 15.000000 472.000000 45.000000 49.000000 0.298000 0.081633 446.000000 44.000000 0.000000 3.000000 12.000000 10.000000 21.970900 8.799300 7.893840 23.604500 13.807300 14.121800 2.034712 1.142689 1.073226 4.440989 -0.549283 -1.192236 -0.098585 -0.231143 533.000000 1.129237 9.600000 11.267000 45.000000 1.289000 9.850000 69.000000 25.000000 9.000000 6.000000 12.000000 11.000000 3.000000 6.000000 3.000000 6.000000 13.000000 17.000000 11.000000 4.000000 7.000000 4.000000 1.825667 0.000000 4.000000 6.000000 11.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 24.000000 1.000000
179.000000 14.916667 475.000000 46.000000 11.000000 0.292000 0.015873 449.000000 38.000000 1.000000 2.000000 10.000000 0.000000 17.141600 6.953820 6.391690 23.867800 15.137200 15.449300 2.124313 1.235776 2.724820 9.256875 -0.601019 -1.464009 -0.065887 -0.193419 590.000000 1.242105 9.739000 10.848000 46.000000 1.500000 7.700000 67.000000 19.000000 4.000000 3.000000 13.000000 46.000000 1.000000 6.000000 13.000000 11.000000 0.000000 1.000000 18.000000 0.000000 0.000000 8.000000 3.094016 0.000000 2.000000 0.000000 15.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 2.000000 19.000000 1.000000
184.000000 15.333333 205.000000 27.000000 45.000000 0.398000 1.117647 186.000000 29.000000 0.000000 0.000000 4.000000 12.000000 24.498500 10.548800 9.246180 18.072400 7.889870 7.781200 0.263312 -0.697613 2.724820 9.256875 0.265799 3.089441 -0.687155 -0.910174 206.000000 1.004878 6.852000 7.556000 27.000000 1.259000 7.140000 54.000000 0.000000 1.000000 2.000000 6.000000 4.000000 0.000000 4.000000 0.000000 4.000000 4.000000 5.000000 3.000000 0.000000 1.000000 8.000000 -0.771328 0.000000 3.000000 4.000000 4.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 12.000000 1.000000
157.000000 13.083333 139.000000 14.000000 3.000000 0.439000 0.266667 123.000000 26.000000 0.000000 2.000000 5.000000 5.000000 19.993900 8.088110 7.233990 18.524200 9.278310 9.537390 1.417816 0.501798 0.247430 2.033046 -0.403708 -0.427521 -1.112233 -1.400585 164.000000 1.179856 8.643000 9.429000 14.000000 1.286000 10.250000 54.000000 2.000000 2.000000 1.000000 2.000000 12.000000 0.000000 2.000000 0.000000 4.000000 0.000000 1.000000 1.000000 0.000000 1.000000 2.000000 2.204445 0.000000 0.000000 0.000000 2.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 2.000000 1.000000
168.000000 14.000000 332.000000 40.000000 2.000000 0.402000 0.117647 316.000000 35.000000 0.000000 0.000000 5.000000 3.000000 26.662700 10.290200 9.042190 23.605200 13.278800 13.706700 0.938868 0.004220 -0.578367 -0.374897 -0.520949 -1.043394 -0.262076 -0.419763 405.000000 1.219880 7.900000 8.750000 40.000000 1.375000 9.660000 62.000000 10.000000 3.000000 2.000000 5.000000 29.000000 0.000000 7.000000 2.000000 17.000000 0.000000 1.000000 3.000000 0.000000 0.000000 0.000000 2.041578 0.000000 0.000000 0.000000 5.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 5.000000 1.000000
171.000000 14.250000 259.000000 33.000000 8.000000 0.367000 0.111111 251.000000 30.000000 0.000000 2.000000 1.000000 1.000000 18.161000 7.021510 6.582810 21.736400 11.527400 11.867500 0.749351 -0.192668 1.073226 4.440989 -0.526091 -1.070406 -0.490965 -0.683831 299.000000 1.154440 7.606000 8.576000 33.000000 1.182000 8.500000 65.000000 12.000000 3.000000 1.000000 7.000000 27.000000 0.000000 2.000000 0.000000 10.000000 0.000000 0.000000 12.000000 0.000000 0.000000 4.000000 1.093303 0.000000 0.000000 0.000000 8.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 9.000000 1.000000
