165.0 13.75 287.0 36.0 4.0 0.33299999999999996 0.10810810800000001 252.0 29.0 0.0 5.0 7.0 8.0 16.7932 7.486260000000001 6.7474300000000005 19.5406 8.80754 9.1069 0.395457641 -0.56032676 2.724819736 9.256875389 -0.52845341 -1.082817034 -0.392869795 -0.570658726 333.0 1.160278746 7.057 8.0 35.0 1.0 7.0 60.0 11.0 8.0 1.0 8.0 25.0 2.0 2.0 0.0 4.0 4.0 2.0 7.0 2.0 0.0 8.0 1.210455865 0.0 2.0 2.0 7.0 0.0 0.0 1.0 12.0 1.0
172.0 14.33333333 368.0 42.0 27.0 0.27399999999999997 0.05 361.0 30.0 0.0 2.0 6.0 0.0 15.9854 8.5264 7.32748 19.5417 11.2908 11.7355 1.438443701 0.5232278579999999 6.028006432000001 18.88864818 -0.574169807 -1.322968266 -0.19667982899999997 -0.344315114 438.0 1.190217391 8.675 9.675 40.0 1.195 9.44 62.0 10.0 10.0 7.0 5.0 29.0 2.0 6.0 0.0 14.0 0.0 0.0 9.0 0.0 0.0 16.0 1.871708075 0.0 4.0 0.0 5.0 0.0 0.0 0.0 9.0 1.0
160.0 13.33333333 266.0 26.0 2.0 0.41100000000000003 0.10526315800000001 246.0 32.0 0.0 2.0 6.0 5.0 18.8207 8.271239999999999 7.25483 19.6576 10.4247 10.4122 2.163634874 1.276626465 -0.578366959 -0.374897407 -0.530691667 -1.094574744 -0.719853071 -0.9478980779999999 312.0 1.172932331 9.8 11.12 25.0 1.6 11.08 64.0 12.0 4.0 1.0 4.0 28.0 0.0 2.0 1.0 9.0 0.0 0.0 12.0 0.0 0.0 0.0 2.2406015040000002 0.0 1.0 0.0 5.0 0.0 0.0 0.0 6.0 1.0
184.0 15.33333333 405.0 40.0 21.0 0.359 0.14893617 348.0 34.0 0.0 9.0 22.0 2.0 17.9376 7.93938 7.3461 19.9325 11.274000000000001 11.6055 1.438443701 0.5232278579999999 1.073226389 4.440988991 -0.49633204299999995 -0.914081383 -0.262076484 -0.419762985 464.0 1.145679012 8.675 9.725 40.0 1.4 10.25 71.0 7.0 4.0 3.0 11.0 32.0 0.0 7.0 0.0 17.0 0.0 0.0 7.0 0.0 0.0 4.0 1.877762346 1.0 0.0 0.0 11.0 0.0 0.0 0.0 12.0 1.0
176.0 14.66666667 300.0 35.0 20.0 0.27899999999999997 0.15 294.0 30.0 0.0 1.0 5.0 3.0 17.261 6.38277 5.84812 18.3654 11.1379 11.633 1.168994892 0.24329842 2.724819736 9.256875389 -0.495495077 -0.90968475 -0.42556812200000005 -0.608382661 320.0 1.066666667 8.257 9.314 35.0 1.314 9.41 54.0 13.0 3.0 3.0 6.0 22.0 3.0 0.0 1.0 9.0 1.0 3.0 9.0 0.0 2.0 8.0 0.33952381 0.0 1.0 1.0 5.0 0.0 0.0 0.0 7.0 1.0
178.0 14.83333333 224.0 31.0 26.0 0.377 0.052631579000000005 215.0 27.0 0.0 1.0 3.0 0.0 15.6468 7.16242 6.2252 19.9389 10.624 10.6075 0.316814687 -0.642028654 3.55061641 11.66481859 -0.57209942 -1.312092384 -0.556361433 -0.7592784020000001 273.0 1.21875 6.935 7.6770000000000005 31.0 1.097 6.71 55.0 3.0 7.0 3.0 6.0 21.0 0.0 3.0 1.0 9.0 1.0 0.0 2.0 0.0 0.0 10.0 1.609314516 0.0 0.0 0.0 5.0 0.0 0.0 0.0 5.0 1.0
180.0 15.0 385.0 27.0 21.0 0.373 0.163265306 367.0 34.0 0.0 3.0 1.0 10.0 22.3487 7.99265 7.1324 19.1494 9.09158 9.244439999999999 4.51260966 3.7169682639999997 -0.16546862199999998 0.829074193 -0.485058634 -0.854861427 -0.687154743 -0.910174143 460.0 1.194805195 13.444 15.444 27.0 2.0 16.5 67.0 15.0 5.0 3.0 8.0 31.0 1.0 1.0 0.0 17.0 0.0 0.0 12.0 0.0 0.0 1.0 4.06981241 0.0 0.0 0.0 10.0 0.0 0.0 0.0 10.0 1.0
163.0 13.58333333 571.0 55.0 15.0 0.271 0.08064516099999999 542.0 40.0 0.0 7.0 4.0 9.0 19.2714 7.947360000000001 6.96288 21.3232 11.2301 11.2591 2.104974966 1.215684889 0.660328052 3.237017392 -0.550059809 -1.1963168659999999 0.228398431 0.146096044 628.0 1.099824869 9.709 10.945 55.0 1.182 10.89 71.0 26.0 6.0 4.0 8.0 45.0 0.0 11.0 1.0 13.0 0.0 6.0 11.0 2.0 4.0 3.0 1.4368425409999999 1.0 3.0 0.0 8.0 0.0 0.0 0.0 12.0 1.0
162.0 13.5 355.0 34.0 2.0 0.342 0.023255814 304.0 32.0 0.0 13.0 4.0 0.0 24.0184 10.0314 8.50955 20.7171 11.3715 11.7084 1.55318506 0.64243226 6.028006432000001 18.88864818 -0.595210724 -1.433497578 -0.45826645 -0.646106596 397.0 1.118309859 8.853 9.824 34.0 1.4409999999999998 12.39 72.0 4.0 6.0 4.0 3.0 30.0 1.0 8.0 5.0 19.0 0.0 0.0 6.0 0.0 0.0 16.0 1.6781151619999999 0.0 1.0 0.0 3.0 0.0 0.0 0.0 4.0 1.0
176.0 14.66666667 247.0 29.0 3.0 0.294 0.028571429 245.0 27.0 0.0 1.0 1.0 1.0 15.4296 5.61911 5.18804 22.2132 14.6935 15.1738 1.225720957 0.302230934 0.247429715 2.033045792 -0.5910286779999999 -1.411529019 -0.621758088 -0.834726272 277.0 1.12145749 8.345 9.552 29.0 1.172 7.35 51.0 13.0 5.0 6.0 8.0 26.0 2.0 5.0 0.0 4.0 1.0 1.0 9.0 0.0 1.0 2.0 0.964922519 0.0 0.0 1.0 8.0 0.0 0.0 2.0 11.0 1.0
180.0 15.0 472.0 45.0 49.0 0.298 0.081632653 446.0 44.0 0.0 3.0 12.0 10.0 21.9709 8.7993 7.893839999999999 23.6045 13.8073 14.1218 2.034711999 1.142688935 1.073226389 4.440988991 -0.5492829029999999 -1.192235725 -0.09858484599999999 -0.231143309 533.0 1.129237288 9.6 11.267000000000001 45.0 1.2890000000000001 9.85 69.0 25.0 9.0 6.0 12.0 11.0 3.0 6.0 3.0 6.0 13.0 17.0 11.0 4.0 7.0 4.0 1.825666667 0.0 4.0 6.0 11.0 1.0 2.0 0.0 24.0 1.0
