1991.000000 1992.000000 1993.000000 1994.000000 9992.000000 9992.000000 4.000000 10.000000 4.000000 4.000000 5.000000 1.000000 9992.000000 9992.000000 5.000000 4.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 4.000000 0.000000 3.000000 4.000000 2.000000 9992.000000 9992.000000 4.000000 0.000000 3.000000 0.000000 2.000000 9992.000000 9992.000000 3.000000 1.000000 0.500000 0.000000 0.000000 9992.000000 9992.000000 0.500000 9994.000000 1.500000 0.000000 0.500000 9992.000000 9992.000000 0.667000 2.167000 1.143000 0.333000 1.333000 9992.000000 9992.000000 1.234000 0.000000 0.500000 1.000000 1.000000 9992.000000 9992.000000 0.500000 9994.000000 0.500000 1.000000 0.500000 9992.000000 9992.000000 0.667000 0.000000 0.357000 0.750000 0.444000 9992.000000 9992.000000 0.383000 1.000000
1991.000000 1992.000000 1993.000000 1994.000000 1995.000000 9992.000000 4.000000 12.000000 2.000000 2.000000 2.000000 2.000000 2.000000 9992.000000 2.000000 2.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 2.000000 2.000000 0.000000 3.000000 3.000000 0.000000 9992.000000 3.000000 2.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 2.000000 2.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 0.400000 2.000000 9994.000000 0.000000 0.000000 9994.000000 9992.000000 0.667000 2.000000 1.000000 0.429000 0.000000 0.000000 9992.000000 0.767000 0.000000 1.000000 1.000000 1.000000 1.000000 9992.000000 0.800000 0.000000 9994.000000 1.000000 1.000000 9994.000000 9992.000000 0.667000 0.000000 0.500000 0.571000 1.000000 1.000000 9992.000000 0.567000 1.000000
1996.000000 1997.000000 1998.000000 1999.000000 9992.000000 9992.000000 9993.000000 9993.000000 4.000000 5.000000 7.000000 2.000000 9992.000000 9992.000000 7.000000 4.000000 5.000000 0.000000 2.000000 9992.000000 9992.000000 5.000000 2.000000 2.000000 4.000000 0.000000 9992.000000 9992.000000 4.000000 2.000000 2.000000 4.000000 0.000000 9992.000000 9992.000000 4.000000 1.333000 2.500000 0.000000 4.000000 9992.000000 9992.000000 1.625000 2.000000 3.500000 1.500000 9994.000000 9992.000000 9992.000000 2.333000 2.143000 2.769000 1.583000 3.000000 9992.000000 9992.000000 2.396000 0.000000 0.000000 1.000000 0.000000 9992.000000 9992.000000 0.250000 0.000000 0.000000 0.000000 9994.000000 9992.000000 9992.000000 0.000000 0.071000 0.000000 0.250000 0.000000 9992.000000 9992.000000 0.075000 1.000000
1995.000000 1996.000000 1997.000000 1998.000000 9992.000000 9992.000000 9993.000000 9993.000000 4.000000 5.000000 7.000000 8.000000 9992.000000 9992.000000 8.000000 4.000000 5.000000 7.000000 8.000000 9992.000000 9992.000000 8.000000 3.000000 2.000000 4.000000 6.000000 9992.000000 9992.000000 6.000000 3.000000 2.000000 4.000000 6.000000 9992.000000 9992.000000 6.000000 4.000000 4.000000 4.000000 4.000000 9992.000000 9992.000000 4.000000 1.000000 3.000000 3.000000 3.000000 9992.000000 9992.000000 2.500000 3.000000 3.500000 3.286000 3.125000 9992.000000 9992.000000 3.207000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 1.000000
1994.000000 1995.000000 1996.000000 1997.000000 9992.000000 9992.000000 1.000000 9.000000 4.000000 5.000000 6.000000 0.000000 9992.000000 9992.000000 6.000000 4.000000 5.000000 6.000000 0.000000 9992.000000 9992.000000 6.000000 2.000000 3.000000 4.000000 0.000000 9992.000000 9992.000000 4.000000 2.000000 3.000000 4.000000 0.000000 9992.000000 9992.000000 4.000000 3.000000 2.000000 2.000000 9994.000000 9992.000000 9992.000000 2.333000 3.000000 3.000000 2.000000 9994.000000 9992.000000 9992.000000 2.667000 3.333000 2.375000 2.000000 2.833000 9992.000000 9992.000000 2.615000 0.000000 0.000000 0.000000 9994.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 9994.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 1.000000
1997.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9993.000000 9993.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9993.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9993.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9993.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9993.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9993.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9995.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9995.000000 9993.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9993.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9993.000000 9995.000000 9992.000000 9992.000000 9992.000000 9992.000000 9992.000000 9995.000000 0.000000
1996.000000 1997.000000 1998.000000 1999.000000 9992.000000 9992.000000 9993.000000 9993.000000 6.000000 5.000000 8.000000 8.000000 9992.000000 9992.000000 8.000000 6.000000 5.000000 8.000000 8.000000 9992.000000 9992.000000 8.000000 2.000000 3.000000 5.000000 0.000000 9992.000000 9992.000000 5.000000 2.000000 3.000000 5.000000 0.000000 9992.000000 9992.000000 5.000000 4.000000 3.000000 4.000000 4.000000 9992.000000 9992.000000 3.800000 2.000000 3.000000 2.500000 9994.000000 9992.000000 9992.000000 2.400000 3.250000 3.375000 2.500000 3.750000 9992.000000 9992.000000 3.156000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 9994.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 1.000000
1993.000000 1994.000000 1995.000000 1996.000000 9992.000000 9992.000000 2.000000 10.000000 4.000000 5.000000 6.000000 4.000000 9992.000000 9992.000000 6.000000 4.000000 5.000000 6.000000 4.000000 9992.000000 9992.000000 6.000000 2.000000 3.000000 4.000000 0.000000 9992.000000 9992.000000 4.000000 2.000000 3.000000 4.000000 0.000000 9992.000000 9992.000000 4.000000 3.500000 2.500000 2.000000 2.000000 9992.000000 9992.000000 2.500000 3.500000 2.500000 3.000000 9994.000000 9992.000000 9992.000000 3.000000 3.000000 3.133000 2.786000 2.692000 9992.000000 9992.000000 2.912000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 9994.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 1.000000
1996.000000 1997.000000 1998.000000 1999.000000 9992.000000 9992.000000 9993.000000 9993.000000 5.000000 6.000000 8.000000 0.000000 9992.000000 9992.000000 8.000000 5.000000 6.000000 8.000000 0.000000 9992.000000 9992.000000 8.000000 2.000000 3.000000 4.000000 6.000000 9992.000000 9992.000000 6.000000 2.000000 3.000000 4.000000 6.000000 9992.000000 9992.000000 6.000000 4.000000 3.000000 3.500000 9994.000000 9992.000000 9992.000000 3.500000 4.000000 4.000000 3.000000 2.500000 9992.000000 9992.000000 3.375000 3.833000 3.500000 3.583000 3.400000 9992.000000 9992.000000 3.587000 0.000000 0.000000 0.000000 9994.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9992.000000 9992.000000 0.000000 1.000000
1991.000000 1992.000000 1993.000000 1994.000000 9992.000000 9992.000000 4.000000 12.000000 3.000000 4.000000 5.000000 6.000000 9992.000000 9992.000000 6.000000 3.000000 4.000000 5.000000 6.000000 9992.000000 9992.000000 6.000000 2.000000 3.000000 4.000000 0.000000 9992.000000 9992.000000 4.000000 2.000000 3.000000 4.000000 0.000000 9992.000000 9992.000000 4.000000 4.000000 3.000000 0.500000 2.500000 9992.000000 9992.000000 2.500000 4.000000 1.500000 1.000000 9994.000000 9992.000000 9992.000000 2.167000 3.067000 2.563000 1.500000 2.214000 9992.000000 9992.000000 2.386000 0.000000 0.000000 0.500000 0.000000 9992.000000 9992.000000 0.125000 0.000000 0.000000 0.500000 9994.000000 9992.000000 9992.000000 0.167000 0.000000 0.000000 0.250000 0.143000 9992.000000 9992.000000 0.088000 1.000000
