0.894242 1.000000 0.999784 0.874829 0.711453 0.999969 0.769737 0.838033 0.677455 0.807052 0.697769 0.757558 1.000000 1.000000 0.882983 0.757480 1.000000 0.935484 0.896154 0.934483 1.000000 0.991900 0.841054 0.717908
0.850000 1.000000 0.979450 0.753247 0.619048 0.998615 0.720930 0.764045 0.621032 0.733871 0.650794 0.698795 1.000000 0.958333 0.782609 0.676647 1.000000 0.867647 0.727273 0.845528 0.979866 0.966981 0.753968 0.667910
0.750000 1.000000 1.000000 0.682927 0.616279 1.000000 0.684211 0.857143 0.611538 1.000000 0.589744 0.692308 1.000000 1.000000 0.827586 0.662338 1.000000 0.868421 0.823529 0.838235 1.000000 0.971154 0.759690 0.674419
0.913043 1.000000 0.959538 0.823529 0.697368 0.997175 0.684211 0.671329 0.638554 0.476190 0.793103 0.675000 1.000000 0.937500 0.705882 0.645570 1.000000 0.891892 0.700000 0.876923 0.960000 0.961905 0.759690 0.649254
